review_body,review_rating
"Leider wurde ich bei der ersten Bestellung nicht korrekt beraten und habe einen Anbieterwechsel bestellt. Da mein (Alt)Vertrag jedoch bereits gekündigt war, ist es per Definition kein Umzug sonder der Abschluss einen Neuvertrages. Somit gab es Unstimmigkeiten bei der Bearbeitung, welche mir nicht umgehend mitgeteilt wurden. Erst nach meinem Anruf bei der Kundenhotline konnten wir die Ursache ermitteln. Das resultiert in enormen Verzug bei der Schaltung meines Anschlusses. Auch im Control center konnte ich lediglich sehen, dass die Bestätigung der Mitnahme beim bisherigen Anbieter aussteht und nicht die eigentliche Ursache. Die Beratung war immer freundlich und lösungsorientiert.",3
Bin mega unzufrieden mit 1&1 immer wieder Internet weg  . Verbindungs Probleme und dann die preise,3
Nach fast einer Woche erst ein Techniker Termin bekommen  Der kommt erst nach 2 Wochen Dafür  das da alles schnell gehen soll dauert alles ganz schön lange,3
"Hallo,bei der ersten Bestellung musste die Datenaufnahme 3x wiederholt / eingegeben werden. Dann habe ich Bestätigung etc. bekommen, wie auch die Hardwarelieferung, und wartete aufden Schalttermin.Info wann dieser wäre, sollte innerhalb von 3 Tagen erfolgen.Auf telefonischer Nachfrage (9 Tage später), stelltesich heraus, dass die Eingaben falsch waren(Wechsel statt Neuanschluss wurde eingegeben).Hier frage ich mich, was wäre passiert (oder auch nichts), wenn ich mich nicht gemeldet hätte?!Somit wieder alles von vorne, inkl. Wartezeit zur Freischaltung von 10-14 Tagen (2. Mal) inkl. Rücksendung der gelieferten Hardeware (?!).Leider auch keinerlei Entgegenkommen.Naja…!Grüße",3
"Freundlicher Mitarbeiter, unkomplizierte Stornierung des bisherigen Vertrages.Nicht gut fand ich, dass der Mitarbeiter mich nicht auf den Bereitstellungspreis von einmalig 49,99 hingewiesen hat.",3
"Obwohl man längst Monate zu vor gekündigt hat, zieht 1 und 1 trotzdem die Kosten weiter ab, welches ich persönlich als große Sauerrei an sehe. Je nach Wetterlage funktioniert die Internetverbindung auf dem Handy nicht gut. Ich würde sagen, es gibt bessere Anbieter",3
Ein Altvertrag ist trotz Kündigung irgendwie aktiviert worden! stinkt böse...1+1 ist nicht so! aber der Handy-vertragssumpf is ja gross! alles andere sollte ja funktionieren,3
"Also im Verkauf einfach Weltklasse. Schnell Abwicklung, schneller Service und schnelle Auslieferung. Wenn Probleme auftauchen unterste Kreisklasse. Technikmitarbeiter total überfordert, kommt einen vor als würden sie jede gestellte Frage aus einem vorgedruckten Handbuch ablesen. Grauenvoll !Man sitzt sein Problem einfach aus, gut geschulte Lehrlinge im 2. Lehrjahr könnten qualifizierter Antworten geben als die hier genannten Servicetechniker. Also Augen auf bevor man Verträge abschließt. Mobilverträge gab es noch nie Probleme, also Daumen hoch in dieser Sparte !!!DSL naja, lassen wir jetzt mal so im Raum stehen.",3
"Auf einem Samstag Vormittag angerufen.Wurde 3x! weiter geleitet als ich mein Problem geschildert habe.Nach 40 min warten kam ich dann mal endlich dran.Als ich jemanden von der Technik dran hatte,habe ich hörbar Technomusik im Hintergrund vernommen,was nicht sehr vertrauensvoll war.",3
"Alles in allem war anfangs das Handynetz gut, nach meiner Kündigung hatte ich plötzlich deutlich schlechteren Empfang, wohl Zufall...Vor kurzem, hatte ich aufgrund des Verlustes eines Elternteils sehr hohe Kosten und demnach nichts mehr auf dem Konto. Ich hatte zwar die Rücklastschrift gesehen und wollte auf eine Mahnung warten, da wie gesagt kein Geld da war und ich auf den nächsten Lohn wartete. Jetzt kommt von einem Inkasso-Büro eine Forderung mit über 60€ Aufschlag. Für mich ein no Go. Aufgrund dieser Erfahrung für mich : Nie wieder 1&1  PUNKT",3
"Ich bin jetzt seit 2021 Kunde von 1&1. Anfangs nur Internet, mittlerweile auch ein Handyvertrag. Und bis dato gab es nie Beanstandungen. Aber jetzt bin ich zum ersten Mal enttäuscht: Mir wurde am letzten Wochenende in einem Telefonat ein neues Handy samt Vertrag angeboten. In diesem Gespräch wurde mir suggeriert, dass der alte Vertrag bei Aktivierung des neuen Vertrages hinfällig sei. Nach einem heutigen Telefonat mit dem Kundenservice zwecks Rufnummermitnahme wurde mir erklärt, dass dem nicht so sei. Also wurde mir quasi ein zweiter Handy-Vertrag aufgeschwatzt. Der neue Vertrag wurde zwar heute ohne Probleme storniert und auch die Leistungen der Vergangenheit sollen hier jetzt nicht geschmälert werden, ein schaler Nachgeschmack bleibt aber allemal.",3
Das Gespräch mit dem Umzugsservice war hilfreich und sehr gut (5 Sterne). Die Erreichbarkeit des Services aber eine Katastrophe. Stundenlanges warten in der Telefonschleife und wenn Kontakt dann wurde ich weitergeleitet um nach einiger Zeit wieder aus der Leitung zu fliegen. Das sollte besser werden.,3
WEEKEND50  konnte einen Coupon nicht verwenden was aber nicht schlimm ist :-) war :-),3
Zu teuer und kosten alles nicht im E-Mail.,3
"Am 20.10.2023 habe ich ein DSL-Tarifwechselangebot (DSL6---&gt;DSL16) angenommen. Am 23.10.2023 habe ich die von Ihnen empfohlene Breitbandmessung durchgeführt und dabei festgestellt, dass sich die Download-Geschwindigkeit verschlechtert hat. Am 24.10.2023 finde ich nun ein neues Tarifwechselangebot (DSL16---&gt;DSL50) im Controlcenter zum gleichen Preis. Die Angebotspraxis von 1&1 empfinde ich verwirrend.",3
"Die Mitarbeiter der Sonderkündigungsabteilung haben keine volle Bearbeitungsbefugnis, zum Beispiel für bessere Angebote. Sind aber sehr nett und zuvorkommend. Man wird erst zu einem anderen Kollegen weitergeleitet, (der nur semi begeistert war) bei dem ich dann widersprüchliche Informationen zu der ersten Kollegin erhalten habe. Bei dem angeforderten schriftlichen Angebot via Mail stellte sich raus, dass die widersprüchlichen Informationen falsche Informationen waren. Tipp: NIE am Telefon zu sagen, IMMER das schriftliche Angebot abwarten und ggfs. mehrmals anrufen, um an die richtige Info zu kommen ;)",3
"Bestellvorgang soweit in Ordnung und verständlich. ABER: zusätzliche Hardware/Angebot (Telefon C6) lt. Angebot 49,99 inkl. MwSt. - im Warenkorb kommen dann aber noch 19% MwSt. drauf!!!????",3
"Irreführende und falsche Aussagen auf der Webseite und während des ""Bestellvorganges"".""Bestellung zurück nehmen"" lautet das Angebot.Generiert wird eine neue Bestellung !! Handyflat kostenlos ... es wird eine Gebühr von 9,90 fällig, obwohl diese Option bereits im Vertrag, dessen Kündigung ich ZURÜCK nehme, enthalten ist.Das ganze Vorgehen ist einfach nicht korrekt !!!",3
"Die Sim Karten wurden scchnell geliefert.  Beim Router habe ich keine Information bekommen wann er geliefert wird , da-s finde ich nach 1 Woche nicht sehr profesionell",3
Die telefonische Verständigung war zunächst schlecht (Umgebungsgeräusche im Callcenter zu laut und Leitung nicht klar).Ich hatte eine konkrete Frage zu DSL und schwachem WLAN - der Mitarbeiter hat mir zur Höherstufung der Übertragungszeiten geraten und ich habe ein Upgrade zu DSL 50 abgeschlossen.,3
"Angebot passend, leider Gespräch nicht wahrheitsgemäß. 1. ""wenn Sie kündigen und wieder abschließen, sind Sie für 3 Monate gesperrt."" und "" Ich kann Ihnen nur die Angebotsmail rausschicken, wenn wir Sie auch in Zukunft beraten dürfen""",3
"Der gesamte Vorgang ist sehr unübersichtlich. Es fehlt eine Möglichkeit, VOR der Zusammenfassung am Ende, was genau man jetzt eigentlich beauftragt hat und was nicht. Insgesamt gibt es zu viele Bilder und zu wenig Informationen (die man nämlich nur bekommt, wenn man auf die Bilder klickt, und auch dann nur häppchenweise). Eine Tabellarische vergleichsmöglichkeit verschiedener Tarife habe ich überhaupt nicht gefunden.",3
"Der Mitarbeiter war zum Ende des Gesprächs hin etwas resepektlos, nachdem ich das Angebot mit dem höheren Tarif nicht annahm. Grund meines Anrufs war jedoch ein zugesagter Rabatt wegen dauerhaft nicht erreichter Bandbreite.",3
"Informationsfluss zwischen Techniker und Service ist schlecht. 4 Techniker aufgrund keiner Informationen an Bereitstellung, die einfach davon ausgehen, das Kunde nicht anzutreffen war, obwohl Bruch im Erdkabel, 3 APL am Haus, 1 im Haus, der Grund war. Dafür Abwesenheitsstrafe von 59,99 bekommen. WENN Techniker einen Bericht schreiben würde mit Nummer für Rückfragen darauf, würde es mehr Sinn machen.",3
"Telefon und Internet ca. twei Wochen komplett ausgefallen. Von wegen Telekomunikationsgesetz einhalten. Behebung in 24 bis 48 Stunden nicht einmal annähernd erreicht. Bei Hinweis auf die Rechtslage war ich froh, dass ich nicht ausgelacht wurde, man wisse das wohl aber es sei nun mal so. Ich solle doch von meinem Wohnort wegfahren da würde ich dann Empfang haben. Also gut überlegen bevor man hier einen Vertrag abschließt. Heute wurde das Konto ausgeglichen 1&1 hat sich aus Kulanz entschieden den Vertrag einvernehmlich zu beenden.",3
"Die Beratung war sehr gut und freundlich. Es wurde nichts angeregt, eher entgegen gekommen. Was gefällt mir dabei nicht? Warum muß man als Kunde bei ihnen eine so hohe Tarifwechselgebühr bezahlen? Man bleibt ja schließlich im selben Unternehmen! MfG B. Fritz",3
"Die Kundenbetreuung ist leicht und schnell erreichbar. Auch wird einem immer versucht gut zu helfen. Leider sind die Informationen teilweise Widersprüchlich. Auf einmal geht bei einem was nicht, was nach Aussage von einem anderen geht. Die Tarifinformationen sind teiweise auch nicht leicht zu überblicken und nicht ganz klar. Am Ende passt es zwar immer irgendwie, aber ich Wünsche mir doch mehr Klarheit.",3
Im Chrome Browser bin ich mehrfach rausgeschmissen worden im Bestellprozess. Erst nach Wechsel in Firefox ging es dann.,3
Zweimal in der Warteschleife gehangen und irgendwann  aufgelegt...,3
"Eigentlich wollte ich lediglich anfragen, ob 1&1 auch ein andeeres Netz als O-2 anbieten kann, da ich häufiger im ländlichen Raum keine Internetverbindung habe. Diese Frage konnte mir die nette Dame am Telefon nicht abschliessend beantworten und bot an, den Vorgang weiter zu geben.Doch die nette Dame hat mir dann noch ein günstiges Angebot für meinen DSL-Anschluss unterbreitet, welches ich gerne angenommen habe.Allerdings wollte sie mir noch ein Tablet und ein Laptop verkaufen - das fand ich dann zu viel des Guten. So mal schnell am Telefon derartige Geschäfte abzuwickeln liegt mir ganz und gar nicht. Es stellte sich etwas schwierig dar, das Telefonat freundlich zu beenden, da die nette Dame durchaus gekonnt immer wieder weitere Angebote parat hatte. Hier fände ich etwas weniger Aufdringlichkeit angemessener.",3
"Bei der online Vertragsverlängerung gelingt es nicht , die teure Nutzung des bisher gemieteten WLAN Routers zu beenden. Ich hoffe , dass mir das telefonisch gelingt.",3
"Warte Zeit in der Hotline fast 30min. Angebote und Werbung nicht genau differenziert .  Genaue Angebote nur nach Rückfrage des Kunden, zuviel Werbung auch in den e- Mail . Da ich schon über 13 Jahre Kunde bin erlaube ich mir das Urteil das 1&1 an Kundenleistung sehr stark verloren hat.",3
Bestandskunden sollten konditionen Erhalten dass die Vertragsverlängerung atraktiv bleibt'Nicht ständige erhöhungen,3
"Gut:-Erreichbarkeit +Kompetenz der Mitarbeiter in bisher sämtlichen FragenAusbaufähig:-Funktionen zum Kündigen und Vertragsanpassungen unvollständig oder mangelhaftVersanddienstleister Hermes inklusive technischen Möglichkeiten nur befriedigendUngenügend:-Fallstricke wie Norton I Security (will im Normalfall keiner)-Versteckte Kosten bei Neuabschluss(hier DSL wurde teurer,bei Abschluss eines separaten Mobilanschlusses)All dies macht dem Endkunden zusätzliche Arbeit und hat den Anschein eines intransparenten und teils unseriösen Auftritt.Sorry ,das muss nicht sein und diese Praktiken werden bei einer Zufriedenheitsabfrage im Bekanntenkreis natürlich erwähnt . Alles in allem könnte hier locker 5 Sterne stehen,da ich sonst vor allem mit dem Service sehr zufrieden binDa mir allerdings unnötige Arbeit ,Wartezeit und mehrere Telefonanrufe sowie eine Menge Zeit im Control Center verloren gegangen ist,nur 3. Mit freundlichen Grüßen Ein Kunde",3
"Ausgezeichnetes Beratungsgespräch zur Kundenrückgewinnung. Allerdings erst nach Vormerkung der Kündigung. Bestes Angebot auch nur per Telefon erfahren (und wahr genommen), Online Tarifwechsel-Angebot deutlich schlechter. Daher nur 3 Sterne. Serviceleistung der Beraterin perfekt und umfassend.",3
"Die Mitarbeiter sind kompetent und sehr freundlich.Leider konnte man meinen Wunsch nach vorzeitiger Entlassung aus einem Vertrag nur mit weiteren 3 Monaten Laufzeit nachkommen. Ich bin Vermieterin und die Wohnung wird ab 1.10. von einem neuen Mieter bezogen, der schon einen Internetvertrag hat.Schade !",3
"Vertragsverlängerung: Die Beratung am Telefon war sehr gut und kundenorientiert. Leider sind das darauf erfolgte schriftliche Angebot samt Anhänge nicht auf den individuellen Fall zugeschnitten, sodass die schriftliche Leistungsbeschreibung von dem mündlichen Angebot und der tatsächlich erbrachten Leistung abweichen. Das kann/muss man besser machen!",3
"Es ist immer unterschiedlich. Einige Berater sagen auch nicht alles, wenn man nicht fragt. Lieber noch einmal anrufen und noch bei einem anderem Berater sich beraten lassen. Genauer alles lesen und nur dann die Bestellung bestätigen.",3
"Ich hoffe durch dieses Upgrade funktioniert die Verbindung ins Internet besser als bisher.Die derzeitig, gerade WLAN Leistung lässt schwer zu wünschen übrig.",3
"Positiv zu bewerten ist die sehr nette Beratung durch die Servicemitarbeiterin!!! Negativ und daher nur drei Sterne sind die widersprüchlichen Angaben bei der Tarifverlängerung online: alten Router weiter nutzen 0€/Monat - im Vertragstext taucht er wieder mit 6,99€ auf; Tarifverlängerung - 49,90€ Wechselgebühr - wofür??? Daher Vertrag über Kundenhotline verlängert, was eher zu empfehlen ist!!!",3
Zu teuer !...,3
"Beratung über DSL war gut , jedoch wurde ich an einen Techniker weiterverbunden und hier habe ich die Kundenunfreundlichkeit hoch 10 erlebt .Wenn der neue Vertrag mit 100ter Leitung nicht perfekt funktioniert , bekommt die Technik keine 2. Chance und ich werde alles kündigen . ( und das nach 25 Jahre kundentreue .",3
"Mir hat gefallen,1. Der Berater, Herr Merter, hat sich genügend Zeit genommen für die Beratung. 2. Letztendlich kann ich durch die Vertragsverlängerung etwas Geld sparen.",3
Lange Diskussionen über Wochen für ein Stammkunden Preis,3
"MA hat sich viel Mühe gegeben, war freundlich. Leider kann mich das Ergebnis nicht zufriedenstellen. Ein anderer MA hat ein Angebot unterbreitet welches 1&1 nicht erfüllt.",3
Wir sind seit Anfang diesen Jahres Kunden und hatten bis heute nur gute Erfahrungen.Dies hat nach dem Anruf heute leider einen kleinen Dämpfer bekommen.Der Werte Herr am Telefon war nur darauf aus schnell etwas neues auf zu schwatzen. Als dies nicht gelang wurde er unhöflich und legte einfach dass Telefon auf.,3
"Service und Verbindungsstabilität sind super, der Datendurchsatz liegt aber weit unter den versprochenen (und vertraglich vereinbarten) 16Mbit/s.",3
"Solange man Kunde ist, ist alles Okay. Ich habe nun gekündigt, und was ich schon mal nervig finde ist, dass ich das nun per Anruf bestätigen muss. Das wird gemacht, um die Kunden dann doch zurückzugewinnen. Es hat schon seinen Grund, wenn ich kündige. Auch ist es seit drei Monaten nicht mehr möglich gewisse Seiten im Internet aufzurufen. Die kann ich nur noch über VPN erreichen, und komme dann auf die Seite. Was soll das? Ich zahle also kann ich auch surfen wo ich will, oder bin ich hier in Nordkorea? Alles schön und gut, aber dieser Kleinkrieg ist schon mehr als lächerlich. Der einzige Grund warum ich gekündigt habe, ist das ich für meinen bestehenden DSL-Vertrag 5€ mehr zahlen soll, wenn ich diesen verlängere. Schließe ich neu ab, kostet es genau so viel. Gehe ich wo anders hin zahle ich nur 20€ im Monat für dieselbe Leitung. Es gibt auch noch Menschen die einen stink normalen DSL-Anschluss haben wollen. Was will ein privater Haushalt mit Glasfaser, wenn die Endgeräte die gleichen bleiben? Nix! Aber die Leute schließen wie doof die Verträge ab, und normale Haushalte bekommen einen Vertrag mit einer 50 oder 100der Leitung gerade Mal für 5-10 Euro unterschied. Das ist als wenn ich jede Woche ein ganzes Brot kaufe, 3 Scheiben esse und den Rest wegwerfe.",3
